driverId,surname,consistency_score,race_count,points_total,points_avg,avg_position,avg_positions_gained,qual_position_mean,qual_position_std,q3_appearances,std,mean,specialization_score,team_norm_points_mean,team_norm_points_std,performance_trend,years_active,overall_score
807,Hülkenberg,0.19425509418467393,230,563.0,2.4478260869565216,10.22340425531915,-0.010638297872340425,10.65065502183406,3.5787214722694105,0,1.6456337811801636,2.2178725315088954,0.7419875388693244,0.14130434782608695,2.265805821447423,-3.4020270270264956,13.0,-0.2959450802450017
2,Heidfeld,0.13829259414974218,184,259.0,1.4076086956521738,8.355072463768115,2.427536231884058,11.1,4.531742561916115,0,0.8009407028368061,1.317874458874459,0.6077518973399452,0.051630434782608696,1.5109066341805304,2.9475524475524573,12.0,-0.30819911404973094
834,Rossi,0.07684454753621238,5,0.0,0.0,15.4,2.4,18.8,1.095445115010332,0,0.0,,0.0,0.0,0.0,0.0,1.0,-0.3101177179017787
32,Klien,0.11503650725566636,51,14.0,0.27450980392156865,11.228571428571428,1.6285714285714286,13.411764705882353,3.9758092036124424,0,0.5326632695523117,0.2857142857142857,1.864321443433091,-0.24509803921568626,0.7640192996227768,-0.8915662650600006,4.0,-0.3305047815203523
829,Stevens,0.07168030176988227,19,0.0,0.0,16.125,1.5625,18.88888888888889,0.5829830881301374,0,0.0,,0.0,0.0,0.0,0.0,2.0,-0.37155356304728426
30,Schumacher,0.12998094230057475,308,1566.0,5.084415584415584,3.7012448132780085,1.116182572614108,5.666666666666667,4.701936031389726,0,2.282729794646504,4.464546423926546,0.5113016145185146,0.8206168831168831,2.8510250644092783,1.5585083583369936,19.0,-0.3737237198877147
21,Fisichella,0.09714930558243937,231,275.0,1.1904761904761905,8.228395061728396,2.7962962962962963,11.458064516129033,5.783135703685259,0,0.763167101564768,1.0127667204590283,0.7535467804657608,-0.19047619047619047,1.4004953279326124,1.2945054945054406,14.0,-0.3768184995510102
45,Pantano,0.0826772460490141,14,0.0,0.0,14.666666666666666,1.8333333333333333,17.071428571428573,1.3280573269766118,0,0.0,,0.0,-0.07142857142857142,0.2672612419124244,0.0,1.0,-0.3844081253563837
862,Doohan,0.05589977808832711,1,0.0,0.0,15.0,2.0,20.0,,0,,,0.0,-3.0,,0.0,1.0,-0.4085282091843728
9,Kubica,0.12576812810486293,99,274.0,2.7676767676767677,9.423529411764706,0.18823529411764706,10.585858585858587,5.88323474298132,0,2.3838517650277846,2.546223316912972,0.9362304355605203,0.4898989898989899,2.303479840903312,-3.1712598425201484,7.0,-0.4088134908303872
15,Trulli,0.13473576857384598,256,246.5,0.962890625,9.470588235294118,1.0176470588235293,11.026881720430108,6.148990508841773,0,0.8589365344115409,0.924324132657466,0.9292590164686783,-0.0205078125,1.1210199032435313,0.7517857142856484,15.0,-0.4292593751505976
22,Barrichello,0.11824976411007065,326,658.0,2.01840490797546,7.056768558951965,1.5283842794759825,9.269911504424778,5.27743009774437,0,1.2988430968706304,1.7903838922801771,0.7254550839465297,-0.37883435582822084,1.7944049427683346,1.621052631578946,19.0,-0.44176907670111176
861,Colapinto,0.08522904165238471,9,5.0,0.5555555555555556,11.166666666666666,0.3333333333333333,15.777777777777779,3.4560735588879536,0,1.3333333333333333,0.5555555555555556,2.4,-0.16666666666666666,0.5,0.0,1.0,-0.45352478112462435
57,Häkkinen,0.07437601662520724,165,420.0,2.5454545454545454,4.466019417475728,2.4271844660194173,6.048387096774194,4.086873907952497,0,1.7052256632517326,2.386066378066378,0.7146597759923237,0.22727272727272727,1.9454877009836102,7.8272727272736695,11.0,-0.47787846319453486
43,da Matta,0.10333791045562594,28,13.0,0.4642857142857143,9.85,1.3,11.5,3.073181485764296,0,0.72634257028744,0.4411764705882353,1.6463764926515307,0.03571428571428571,0.6074928962939559,-6.999999999998372,2.0,-0.47904011521469314
55,Alesi,0.08087808885303717,202,241.0,1.193069306930693,6.2100840336134455,2.9411764705882355,7.467741935483871,4.370983840691891,0,0.9077909479903599,1.1072353572353573,0.819871712060399,0.15717821782178218,1.3356424499655741,-0.6758241758245324,13.0,-0.48677657184763207
14,Coulthard,0.09387773684686326,247,535.0,2.165991902834008,5.828402366863905,1.680473372781065,9.193939393939393,4.988886392305294,0,1.7056788741286149,2.244067242281528,0.7600836739608848,-0.32186234817813764,2.0269143749586402,-1.5785714285709689,15.0,-0.5317657516131411
23,Schumacher,0.10628970148154093,180,329.0,1.8277777777777777,6.254098360655738,1.5245901639344261,8.261682242990654,4.646638973186377,0,0.8541869476683218,1.628317334839074,0.5245826040123442,0.044444444444444446,1.5831593553342536,0.20909090909029818,11.0,-0.537856066891421
35,Villeneuve,0.08525069343647987,165,235.0,1.4242424242424243,7.046296296296297,1.7962962962962963,9.542168674698795,4.9713844683526025,0,2.20395705811724,1.8044340924775708,1.2214117807379186,0.05454545454545454,1.619261143819829,-6.427272727272933,11.0,-0.5380374470306585
56,Irvine,0.0759164585587769,147,191.0,1.2993197278911566,5.988235294117647,2.2588235294117647,8.265625,3.334486407705781,0,0.9930340995068546,1.3326479076479076,0.7451586377826808,-0.3979591836734694,1.724062953263531,1.48484848484855,10.0,-0.5578771756102721
31,Pablo Montoya,0.09920009011763288,95,307.0,3.231578947368421,4.209677419354839,0.9516129032258065,6.03125,4.086247745171679,0,1.715986068455832,3.2133333333333334,0.5340205607227693,-0.11052631578947368,2.445337451551357,-0.5428571428555767,6.0,-0.587004502117427
49,Frentzen,0.08885141169334806,159,174.0,1.0943396226415094,6.520833333333333,1.7708333333333333,9.037037037037036,4.054147396322821,0,0.6661398632069908,1.0482323232323232,0.6354887637436001,0.10062893081761007,1.4150858477042654,-0.5939393939392718,10.0,-0.5922554253717309
71,Hill,0.07924828720113862,122,360.0,2.9508196721311477,4.48051948051948,1.077922077922078,5.372881355932203,5.071551164073852,0,1.8946744286343775,2.8617494824016565,0.6620685843696968,0.15163934426229508,2.4820756978140097,-4.9999999999997025,8.0,-0.641113638509733
77,Berger,0.06717966545867715,210,385.0,1.8333333333333333,5.096774193548387,1.1774193548387097,5.760869565217392,3.7723248511506404,0,1.146373675106455,1.5950692985175743,0.7186983513329934,-0.22380952380952382,1.9349232547630253,1.4263736263736035,14.0,-0.6786803311438014
